id,name,activity_name,total,start_duration,end_duration,start_registration,end_registration,credits_count,activity_type,location,location_kotakab_code,mitra_id,certified,logo,mitra_name,Kab/Kot,Provinsi,Tipe Lokasi,Lokasi,Nama_Provinsi,durasi_magang
63467aab-6fbf-11ed-ab38-feb214c74b66,Reporter - LIPUTAN 6,Enhancing KLY through innovative & awe-inspiring videos,15,2023-02-16,2023-06-10,2022-01-17,2023-01-31,20,OFFLINE,Kota Jakarta Pusat,16000.0,eb4f2963-619c-4052-96f5-46fb1828d0a3,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_b0cecca1-6125-4d10-851f-a9b1408071dc.png,KLY (Kapanlagi Youniverse),Kota Jakarta Pusat,DKI Jakarta,Kota,JakartaPusat,JakartaRaya,114.0
dba594c4-6fbb-11ed-83fd-7e8ddab09462,Reporter News - MERDEKA,Enhancing KLY through innovative & awe-inspiring videos,16,2023-02-16,2023-06-10,2022-01-17,2023-01-31,20,OFFLINE,Kota Jakarta Pusat,16000.0,eb4f2963-619c-4052-96f5-46fb1828d0a3,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_b0cecca1-6125-4d10-851f-a9b1408071dc.png,KLY (Kapanlagi Youniverse),Kota Jakarta Pusat,DKI Jakarta,Kota,JakartaPusat,JakartaRaya,114.0
f00936f8-6f94-11ed-9576-62d54cabf853,Research,Digistar Internship Direktorat Digital Business,10,2023-02-16,2023-06-30,2022-12-19,2023-01-27,20,OFFLINE,"Kota Jakarta Selatan, Kota Bandung",,95c5cbf2-68be-4146-9fef-f891db857f3b,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fd204644-5cb0-4ff1-a187-0becd4016be4.png,Telkom,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,134.0
77d3b71f-6eb9-11ed-9161-22d0c8df9d48,Research & Analytics,BRIvolution 2.0 Transformation Accelerator,2,2023-02-10,2023-06-30,2022-12-01,2023-01-20,20,OFFLINE,Kota Jakarta Pusat,16000.0,a78798fb-cfe4-4e23-9d42-a09881f6bf9c,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_00172b9d-6bad-44f8-8a71-88f513dda24c.png,Bank BRI,Kota Jakarta Pusat,DKI Jakarta,Kota,JakartaPusat,JakartaRaya,140.0
ddf2f1a4-7081-11ed-83e6-668d7502ff5d,Research and Development,Hilirisasi Peningkatan Nilai Tambah Pangan Lokal melalui Collaborative R&D dan Sustainable Business Manajement Di Industri Pangan dan Pertanian,12,2023-02-16,2023-06-30,2023-01-11,2023-01-31,20,OFFLINE,Kota Bandung,26000.0,baf2ca47-35cb-4416-98f0-a9990598a314,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_ed68052b-fe61-46aa-b6aa-75d2c71baabb.png,AGAVINOVATION: Agriculture &  Food Tech. R&D  company,Kota Bandung,Jawa Barat,Kota,KotaBandung,JawaBarat,134.0
79b118f7-8129-11ed-88c2-727c8458646b,Research and Development,Project Dan Produk Pengembangan PT INKA (Persero),52,2023-02-16,2023-06-30,2022-12-28,2023-01-20,20,OFFLINE,Kota Madiun,56200.0,5ae2c8ab-a660-4edb-b787-5ecb8409e1a7,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_61add87e-f674-494e-ac8b-c27837b3fede.jpg,PT INKA (Persero),Kota Madiun,Jawa Timur,Kota,KotaMadiun,JawaTimur,134.0
d1b95ad1-6fe8-11ed-a7a1-0278cb7f6574,"Research, Curriculum and Content Development",Improving Performance Skill Through Project Management,10,2023-02-10,2023-06-30,2022-12-01,2023-01-20,20,OFFLINE,Batola dan Banjarmasin Kalimantan Selatan,,054b69c6-e415-4e06-be7f-491f672a68b0,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_36c92668-9a5e-4ef2-89e6-717e1c387010.png,YHC QuIP (Quality Internship Program),> 1 Kot/Kab,Kalimantan Selatan,Kot/Kab,> 1 Kot/Kab,KalimantanSelatan,140.0
53296ac7-6ed9-11ed-818c-feb214c74b66,Research & Development,BLENDED LEARNING EDUCATION INNOVATOR,8,2023-02-20,2023-07-21,2023-01-16,2023-01-31,20,OFFLINE,Kota Jakarta Selatan,16300.0,c2bfb0e4-c49c-4e14-abf7-74d21f0aaa05,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c80c2219-0842-4ed0-91f6-31f13a51d45e.png,Sekolah.mu,Kota Jakarta Selatan,DKI Jakarta,Kota,JakartaSelatan,JakartaRaya,151.0
e50d2102-6b9a-11ed-8147-a2c3ec1c6e84,Research & Development Agronomi Field Assistant,Planter Development Program,4,2023-02-06,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,Kab. Kotawaringin Timur,140400.0,8816b5f5-7f39-459c-ba0c-86996423c5e5,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png,PT Bumitama Gunajaya Agro,Kab. Kotawaringin Timur,Kalimantan Tengah,Kabupaten,KotawaringinTimur,KalimantanTengah,144.0
045d38fe-6b98-11ed-8147-a2c3ec1c6e84,Research & Development Analytic Laboratorium Assistant,Planter Development Program,2,2023-02-06,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,Kab. Kotawaringin Timur,140400.0,8816b5f5-7f39-459c-ba0c-86996423c5e5,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png,PT Bumitama Gunajaya Agro,Kab. Kotawaringin Timur,Kalimantan Tengah,Kabupaten,KotawaringinTimur,KalimantanTengah,144.0
dd8dc473-6fd3-11ed-8b84-22d0c8df9d48,Research & Development and Operasional,MM Start Up Program Plus II,5,2023-02-16,2023-07-01,2023-01-15,2023-01-31,20,OFFLINE,"Kota Tangerang Selatan, Banten",,381d89c3-cd28-49d4-9052-f9a8d288e605,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_286ffb2d-f751-4804-a623-304fca7f4c47.jpg,Nasi Kulit Malam Minggu Group,Kota Tangerang Selatan,Banten,Kota,TangerangSelatan,Banten,135.0
11c845cf-6b9a-11ed-8147-a2c3ec1c6e84,Research & Development Lab Mikrobiologi & Plant Protection Assistant,Planter Development Program,4,2023-02-06,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,Kab. Kotawaringin Timur,140400.0,8816b5f5-7f39-459c-ba0c-86996423c5e5,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png,PT Bumitama Gunajaya Agro,Kab. Kotawaringin Timur,Kalimantan Tengah,Kabupaten,KotawaringinTimur,KalimantanTengah,144.0
d1d17942-6ef4-11ed-9cff-0278cb7f6574,Researcher,"Digital Banking Development, Ecosystem & Operation",1,2023-02-10,2023-06-30,2022-12-01,2023-01-20,20,OFFLINE,Kota Jakarta Pusat,16000.0,a78798fb-cfe4-4e23-9d42-a09881f6bf9c,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_00172b9d-6bad-44f8-8a71-88f513dda24c.png,Bank BRI,Kota Jakarta Pusat,DKI Jakarta,Kota,JakartaPusat,JakartaRaya,140.0
da81a07d-7087-11ed-83e6-668d7502ff5d,Researcher,Kemitraan Pengetahuan Untuk Kebijakan Publik Partisipatif,20,2023-02-16,2023-07-01,2023-01-20,2023-02-10,20,OFFLINE,Kab. Sleman,40200.0,7825d87e-aff4-4479-8d3e-cefb6eca0a40,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_9327afd4-e423-4720-9442-946de9a5646e.png,Research & Consulting Group,Kab. Sleman,DI Yogyakarta,Kabupaten,Sleman,Yogyakarta,135.0
64560343-7096-11ed-8312-feb214c74b66,Researcher,MyDigilearn Go To Market ,4,2023-02-16,2023-06-30,2022-12-19,2023-01-27,20,OFFLINE,Jakarta,,95c5cbf2-68be-4146-9fef-f891db857f3b,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fd204644-5cb0-4ff1-a187-0becd4016be4.png,Telkom,Tidak Diketahui,DKI Jakarta,Tidak Diketahui,Tidak Diketahui,JakartaRaya,134.0
b6eb0c56-7081-11ed-8ea0-7e8ddab09462,"Researcher : Pengembangan Sistem Keuangan, Ekonomi Internasional dan Keuangan, Ekonomi dan Keuangan Digital, Reformasi Struktural, Strategic and Corporate Enabler ",Kampus Merdeka Bank Indonesia,65,2023-02-21,2023-06-20,2022-12-15,2023-01-20,20,BLENDED,Kota Jakarta Pusat,16000.0,f2442434-987b-4f9b-b5c0-6484f5d82530,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_67c97935-33a2-4765-bcb9-3338c303c531.png,Kampus Merdeka Bank Indonesia (KMBI),Kota Jakarta Pusat,DKI Jakarta,Kota,JakartaPusat,JakartaRaya,119.0
b85e514b-6c84-11ed-9c3c-feb214c74b66,Retail and Campaign Launch Intern,Commercial Directorate,2,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,All over Indonesia,,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,> 1 Kot/Kab,> 1 Provinsi,Kot/Kab,> 1 Kot/Kab,>1Provinsi,140.0
a42bd7ff-80d6-11ed-be97-9aeeab388a33,Retail Finance Business Partner Intern,Program Magang Lazada Indonesia Non Commercial [Jakarta],1,2023-02-16,2023-06-30,2022-12-21,2023-02-16,20,OFFLINE,Kota Jakarta Selatan,16300.0,aed64ced-1c3e-40f4-8c92-3fae1469cbc4,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_53a72f64-8e58-40c0-810d-1828e1b0aab1.jpg,Lazada,Kota Jakarta Selatan,DKI Jakarta,Kota,JakartaSelatan,JakartaRaya,134.0
035bab7a-5501-11ed-b209-b250481d78c3,Retail Intern,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),1,2023-02-16,2023-06-30,2022-12-20,2023-01-31,20,OFFLINE,Kota Jakarta Selatan,16300.0,c6eaa287-d3a3-4dc4-92b0-c3cabfe9a698,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg,XL Axiata,Kota Jakarta Selatan,DKI Jakarta,Kota,JakartaSelatan,JakartaRaya,134.0
b8e41ff2-55d4-11ed-92ba-cac009710b2f,Retail Operation Staff,Learning Management di Head Office,25,2023-02-16,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,Kota Jakarta Selatan,16300.0,0ec1e3dd-b754-435e-9308-8b77ce0dc15b,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_46424d48-bf41-43aa-89dd-e8702beb2f80.jpg,Trans Retail Indonesia,Kota Jakarta Selatan,DKI Jakarta,Kota,JakartaSelatan,JakartaRaya,134.0
4cda334c-6fae-11ed-83fd-7e8ddab09462,Retainer for Vidio Production,SIP (SCM Internship Program),2,2023-02-16,2023-06-30,2022-12-01,2023-02-16,20,OFFLINE,Kota Jakarta Pusat,16000.0,b409663d-e067-46e0-81d9-eb4fff33f45f,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4c560d1a-0e74-4525-9d9c-4feb95a08b71.png,Surya Citra Media - EMTEK Group,Kota Jakarta Pusat,DKI Jakarta,Kota,JakartaPusat,JakartaRaya,134.0
f095b2ca-8083-11ed-b098-f6e17ff1bedb,Revenue - Account Manager Intern,Shipper Academy Internship Program Season 2.0,2,2023-02-16,2023-07-01,2023-01-09,2023-01-31,20,OFFLINE,Kota Jakarta Selatan,16300.0,648a1e21-4b5d-4a2c-b02e-2ead74eae085,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_b76494ae-980d-4a68-9115-38613dc21698.png,Shipper,Kota Jakarta Selatan,DKI Jakarta,Kota,JakartaSelatan,JakartaRaya,135.0
d16c9540-852c-11ed-a8db-6225cf186087,Revenue and Growth Intern (Corporate),Traveloka Internship Program,1,2023-02-13,2023-06-30,2022-12-12,2023-01-31,20,OFFLINE,Kab. Tangerang,,38b1780f-5eac-4fb2-922b-a38c739477e3,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_1c20cb68-13bc-474d-8c50-9bb233cddef6.png,Traveloka,Kab. Tangerang,Banten,Kabupaten,Tangerang,Banten,137.0
472c8135-7497-11ed-84f4-260399e19f34,Revenue and Growth Intern (Ground Transport),Traveloka Internship Program,1,2023-02-13,2023-06-30,2022-12-12,2023-01-31,20,OFFLINE,Kab. Tangerang,,38b1780f-5eac-4fb2-922b-a38c739477e3,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_1c20cb68-13bc-474d-8c50-9bb233cddef6.png,Traveloka,Kab. Tangerang,Banten,Kabupaten,Tangerang,Banten,137.0
98f1f91b-7497-11ed-84f4-260399e19f34,Revenue and Growth Intern (Insurance),Traveloka Internship Program,1,2023-02-13,2023-06-30,2022-12-12,2023-01-31,20,OFFLINE,Kab. Tangerang,,38b1780f-5eac-4fb2-922b-a38c739477e3,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_1c20cb68-13bc-474d-8c50-9bb233cddef6.png,Traveloka,Kab. Tangerang,Banten,Kabupaten,Tangerang,Banten,137.0
508e87b3-70c6-11ed-8ea0-7e8ddab09462,Revenue - Corporate Sales Intern,Shipper Academy Internship Program Season 2.0,5,2023-02-16,2023-07-01,2023-01-09,2023-01-31,20,OFFLINE,Kota Jakarta Selatan,16300.0,648a1e21-4b5d-4a2c-b02e-2ead74eae085,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_b76494ae-980d-4a68-9115-38613dc21698.png,Shipper,Kota Jakarta Selatan,DKI Jakarta,Kota,JakartaSelatan,JakartaRaya,135.0
d7a36ce5-70bf-11ed-8ea0-7e8ddab09462,Revenue - Sales Operations Intern,Shipper Academy Internship Program Season 2.0,1,2023-02-16,2023-07-01,2023-01-09,2023-01-31,20,OFFLINE,Kota Jakarta Selatan,16300.0,648a1e21-4b5d-4a2c-b02e-2ead74eae085,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_b76494ae-980d-4a68-9115-38613dc21698.png,Shipper,Kota Jakarta Selatan,DKI Jakarta,Kota,JakartaSelatan,JakartaRaya,135.0
df2723f9-733a-11ed-a0dc-b2d858cc7bd2,Revenue - Telesales OCMS Intern,Shipper Academy Internship Program Season 2.0,10,2023-02-16,2023-07-01,2023-01-09,2023-01-31,20,OFFLINE,Kota Jakarta Selatan,16300.0,648a1e21-4b5d-4a2c-b02e-2ead74eae085,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_b76494ae-980d-4a68-9115-38613dc21698.png,Shipper,Kota Jakarta Selatan,DKI Jakarta,Kota,JakartaSelatan,JakartaRaya,135.0
2de04066-733c-11ed-b9cf-bedce895e903,Revenue - Telesales Pre-Sales Intern,Shipper Academy Internship Program Season 2.0,10,2023-02-16,2023-07-01,2023-01-09,2023-01-31,20,OFFLINE,Kota Jakarta Selatan,16300.0,648a1e21-4b5d-4a2c-b02e-2ead74eae085,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_b76494ae-980d-4a68-9115-38613dc21698.png,Shipper,Kota Jakarta Selatan,DKI Jakarta,Kota,JakartaSelatan,JakartaRaya,135.0
6215b0b3-6fb9-11ed-8b84-22d0c8df9d48,Rewards & Recognition Strategy & Process,Great ISS Internship Program (GETS Program),3,2023-02-16,2023-07-10,2022-12-01,2023-01-31,20,OFFLINE,Kota Tangerang Selatan,286300.0,0aed31ee-a13d-4467-b189-885f247aa6c0,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_0f2ff0f5-9860-45ed-8d64-857e7d2125f7.png,PT ISS Indonesia,Kota Tangerang Selatan,Banten,Kota,TangerangSelatan,Banten,144.0
48ef920a-8fd4-11ed-8889-a6d37857b2c8,Rice Milling Analyst ,23. Sustainability Economic Program & Community Entrepreneurship,1,2023-02-16,2023-06-30,2023-01-09,2023-01-31,20,OFFLINE,Kab. Berau,160300.0,ec0dd4db-c8de-4171-8079-46070738ce4a,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_2ff77b56-98de-4831-a033-f819bb3d605c.jpg,Berau Coal,Kab. Berau,Kalimantan Timur,Kabupaten,Berau,KalimantanTimur,134.0
120d554c-808c-11ed-b098-f6e17ff1bedb,RIM: Community Relations Analyst,Kompas Gramedia - Corporate Communication: Digitalization And Relation Management,1,2023-02-16,2023-06-30,2022-12-26,2023-01-31,20,OFFLINE,Kota Jakarta Pusat,16000.0,c8bece01-8738-4a37-90f9-3d0302da1cd7,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,DKI Jakarta,Kota,JakartaPusat,JakartaRaya,134.0
9e3015d1-808c-11ed-bf55-e28bf6b6d14d,RIM: CSR Analyst,Kompas Gramedia - Corporate Communication: Digitalization And Relation Management,1,2023-02-16,2023-06-30,2022-12-26,2023-01-31,20,OFFLINE,Kota Jakarta Pusat,16000.0,c8bece01-8738-4a37-90f9-3d0302da1cd7,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,DKI Jakarta,Kota,JakartaPusat,JakartaRaya,134.0
d6880868-808c-11ed-b098-f6e17ff1bedb,RIM: Public Relations Analyst,Kompas Gramedia - Corporate Communication: Digitalization And Relation Management,2,2023-02-16,2023-06-30,2022-12-26,2023-01-31,20,OFFLINE,Kota Jakarta Pusat,16000.0,c8bece01-8738-4a37-90f9-3d0302da1cd7,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_df1a48c4-c272-4def-9ca5-0f905ac03742.png,Kompas Gramedia,Kota Jakarta Pusat,DKI Jakarta,Kota,JakartaPusat,JakartaRaya,134.0
c49d07d8-7211-11ed-a27c-eee683b66c25,Risk Analytics,Internship at Danamas,10,2023-02-16,2023-06-30,2022-01-12,2023-01-31,20,OFFLINE,Kota Jakarta Barat,16200.0,c90ef0ae-0e33-4137-8937-715bf954fcee,True,,Danamas,Kota Jakarta Barat,DKI Jakarta,Kota,JakartaBarat,JakartaRaya,134.0
76cfadb6-8127-11ed-979c-f6e17ff1bedb,Risk Management & Legal Compliance,Project Dan Produk Pengembangan PT INKA (Persero),10,2023-02-16,2023-06-30,2022-12-28,2023-01-20,20,OFFLINE,Kota Madiun,56200.0,5ae2c8ab-a660-4edb-b787-5ecb8409e1a7,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_61add87e-f674-494e-ac8b-c27837b3fede.jpg,PT INKA (Persero),Kota Madiun,Jawa Timur,Kota,KotaMadiun,JawaTimur,134.0
8c1306ff-7f84-11ed-b9d2-ae9e72da6bb1,Risk Management Program,Risk Management Program,10,2023-02-20,2023-06-30,2022-12-21,2023-01-31,20,OFFLINE,Kota Jakarta Pusat,16000.0,875a41ac-8ad4-4a1f-9d91-e6afb053ecba,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_84bcfb88-9387-49ac-a564-f6070f7f5de3.png,PT Bank Mandiri (Persero) Tbk,Kota Jakarta Pusat,DKI Jakarta,Kota,JakartaPusat,JakartaRaya,130.0
d2f456a2-6c06-11ed-8441-22d0c8df9d48,RND Cosmetic Research (Antimicrobial Products) Intern,Research and Development Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,"Jatake, Tangerang",,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Tangerang,Banten,Kota,KotaTangerang,Banten,140.0
f5b12d74-6c08-11ed-8441-22d0c8df9d48,RND Cosmetic Research (Cleanser) Intern,Research and Development Directorate,2,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,"Jatake, Tangerang",,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Tangerang,Banten,Kota,KotaTangerang,Banten,140.0
b76597b3-6c07-11ed-8441-22d0c8df9d48,RND Cosmetic Research (Eye Makeup) Intern,Research and Development Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,"Jatake, Tangerang",,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Tangerang,Banten,Kota,KotaTangerang,Banten,140.0
a315e3e9-6c08-11ed-8441-22d0c8df9d48,RND Cosmetic Research (In-slico Predictor) Intern,Research and Development Directorate,2,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,"Jatake, Tangerang",,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Tangerang,Banten,Kota,KotaTangerang,Banten,140.0
8c00006b-6c05-11ed-9b00-0278cb7f6574,RND Cosmetic Research Intern,Research and Development Directorate,10,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,"Jatake, Tangerang",,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Tangerang,Banten,Kota,KotaTangerang,Banten,140.0
1eacdf7d-6c08-11ed-8441-22d0c8df9d48,RND Cosmetic Research (Lip Product) Intern,Research and Development Directorate,2,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,"Jatake, Tangerang",,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Tangerang,Banten,Kota,KotaTangerang,Banten,140.0
32598d18-6c07-11ed-9b00-0278cb7f6574,RND Cosmetic Research (Powder) Intern,Research and Development Directorate,2,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,"Jatake, Tangerang",,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Tangerang,Banten,Kota,KotaTangerang,Banten,140.0
9b42d857-6c09-11ed-8441-22d0c8df9d48,RND Process Decorative Emulsion - Color Pigment Intern,Research and Development Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,"Jatake, Tangerang",,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Tangerang,Banten,Kota,KotaTangerang,Banten,140.0
79f204da-6c09-11ed-9b00-0278cb7f6574,RND Process Decorative Emulsion - Fluid in Cosmetics Intern,Research and Development Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,"Jatake, Tangerang",,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Tangerang,Banten,Kota,KotaTangerang,Banten,140.0
d6b06089-6c09-11ed-9b00-0278cb7f6574,RND Process Liquid & Surfactant Intern,Research and Development Directorate,1,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,"Jatake, Tangerang",,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Tangerang,Banten,Kota,KotaTangerang,Banten,140.0
55b2e98f-6c09-11ed-8441-22d0c8df9d48,RND Process Semisolid Intern,Research and Development Directorate,2,2023-02-10,2023-06-30,2022-12-01,2023-01-31,20,OFFLINE,"Jatake, Tangerang",,bcdcdee1-cef2-4ed7-b469-12a6ab2740fa,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d3457239-e70d-40d2-b628-218c94072cb0.png,Paragon Technology and Innovation,Kota Tangerang,Banten,Kota,KotaTangerang,Banten,140.0
2e476a04-8038-11ed-b375-2603a0457f29,Robotic Process Automation Intern,RPA / Business Process Automation Development,6,2023-02-16,2023-06-30,2022-12-26,2023-01-25,20,OFFLINE,Kota Jakarta Selatan,16300.0,162aef9f-4662-4465-82d8-7adf85a712f0,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_50747a6b-6962-4e51-bfa6-406c27ebc6b6.png,Telkomsel,Kota Jakarta Selatan,DKI Jakarta,Kota,JakartaSelatan,JakartaRaya,134.0
598c6a26-6497-11ed-803d-3e2209ea9924,Safety and Environment Engineer,"Aktifitas 2- Evaluasi Strategi Penurunan Emisi dalam Proses Produksi Methanol dengan memanfaatkan renewable energy dan optimasi permesinan, untuk mendukung target Net Zero Emission pada tahun 2060",2,2023-03-01,2023-07-31,2022-12-15,2023-01-20,20,OFFLINE,Kota Bontang,166300.0,855bad44-e400-4a84-9210-e1444742fb9b,True,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_89d550ad-f9dd-49b3-9cb2-b6d72b4424b8.jpg,Methanol Plant,Kota Bontang,Kalimantan Timur,Kota,Bontang,KalimantanTimur,152.0
b19ca341-7c20-11ed-8368-2615bc75a6a3,Safety and Environment Engineer,"Evaluasi Kinerja Dalam Sistem Produksi Pembuatan Pulp, Kertas Dan Rayon Menuju Operational Excellence.",5,2023-02-16,2023-06-30,2022-12-12,2023-02-15,20,OFFLINE,Kab. Pelalawan,90800.0,6704de80-0880-48c9-a3af-1eb123830d41,True,,RAPP,Kab. Pelalawan,Riau,Kabupaten,Pelalawan,Riau,134.0
